3.32,1.8202,1.9997,3.3461,0.3464,-0.8228,-0.7242
3.34,1.8602,2.0004,3.3719,0.3196,-0.8349,-0.7518
3.36,1.9002,2.0002,3.398,0.2919,-0.8414,-0.7792
3.38,1.9402,2,3.4246,0.2637,-0.8427,-0.8065
3.4,1.9803,2.0045,3.4518,0.2349,-0.841,-0.8193
3.42,2.0202,1.9929,3.4793,0.2053,-0.8485,-0.8172
3.44,2.0602,2,3.5071,0.1749,-0.8591,-0.8149
3.46,2.1002,2,3.535,0.1435,-0.8713,-0.8125
3.48,2.136,1.7939,3.563,0.1112,-0.8851,-0.8099
3.5,2.1145,-1.0779,3.5901,0.0788,-0.9006,-0.8071
3.52,2.0745,-1.9998,3.6163,0.0466,-0.9173,-0.8042
3.54,2.0345,-1.9998,3.6413,0.0145,-0.9351,-0.8012
3.56,1.9945,-1.9998,3.6653,-0.0174,-0.9533,-0.7981
3.58,1.9545,-1.9997,3.6882,-0.049,-0.9713,-0.795
3.6,1.9145,-1.9999,3.7102,-0.0804,-0.9881,-0.7918
3.62,1.8745,-1.9997,3.7312,-0.1114,-1.0028,-0.7886
3.64,1.8345,-1.9995,3.7514,-0.142,-1.0144,-0.7855
3.66,1.7945,-2,3.771,-0.1721,-1.0225,-0.7824
3.68,1.7545,-1.9997,3.79,-0.2017,-1.0269,-0.7794
3.7,1.7145,-2,3.8085,-0.2305,-1.0278,-0.7766
3.72,1.6745,-1.9996,3.8266,-0.2587,-1.026,-0.7739
3.74,1.6345,-2.0002,3.8444,-0.2861,-1.022,-0.7713
3.76,1.5945,-1.9998,3.862,-0.3127,-1.0164,-0.7689
3.78,1.5545,-2,3.8792,-0.3386,-1.0099,-0.7667
3.8,1.5145,-1.9998,3.8962,-0.3637,-1.003,-0.7646
3.82,1.4745,-1.9999,3.9129,-0.388,-0.9958,-0.7626
3.84,1.4345,-2.0005,3.9293,-0.4115,-0.9887,-0.7608
3.86,1.3945,-1.9997,3.9455,-0.4342,-0.9818,-0.7591
3.88,1.3545,-1.9997,3.9613,-0.4562,-0.9752,-0.7575
3.9,1.3145,-2.0004,3.9768,-0.4775,-0.9689,-0.756
3.92,1.2745,-1.9999,3.9919,-0.498,-0.963,-0.7546
3.94,1.2345,-2.0003,4.0067,-0.5178,-0.9575,-0.7532
3.96,1.1945,-2.0003,4.021,-0.5369,-0.9523,-0.752
3.98,1.1545,-1.9997,4.035,-0.5552,-0.9475,-0.7508
4,1.1314,-1.154,4.0493,-0.5728,-0.9171,-0.7505
4.02,1.1651,1.6813,4.0657,-0.5893,-0.8164,-0.7505
4.04,1.205,1.9979,4.0841,-0.6048,-0.7267,-0.7505
4.06,1.245,2.0002,4.1043,-0.6194,-0.651,-0.7505
4.08,1.285,1.9997,4.1261,-0.633,-0.5871,-0.7505
4.1,1.325,2.0001,4.1493,-0.6458,-0.5326,-0.7505
4.12,1.365,1.9999,4.1738,-0.6579,-0.4858,-0.7505
4.14,1.405,1.9998,4.1995,-0.6693,-0.4452,-0.7505
4.16,1.445,2.0003,4.2263,-0.6801,-0.4097,-0.7505
4.18,1.485,1.9995,4.2542,-0.6903,-0.3784,-0.7505
4.2,1.525,2.0006,4.2831,-0.7,-0.3505,-0.7505
4.22,1.565,1.9994,4.313,-0.7091,-0.3255,-0.7505
4.24,1.605,2.0002,4.3439,-0.7179,-0.3029,-0.7505
4.26,1.645,1.9997,4.3757,-0.7262,-0.2824,-0.7505
4.28,1.685,2,4.4085,-0.734,-0.2636,-0.7505
4.3,1.725,1.9999,4.4422,-0.7415,-0.2463,-0.7505
